Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
quand,Luglon,can,Arouille,{},"{'u': 1, 'd': 1}","{('q', 'c'): 1}",quan,Solférino,{},{'d': 1},{},quan,Sabres,{},{'d': 1},{}
can,Sabres-bis,can,Trensacq,{},{},{},,,,,,,,,,
quan,Sabres,quand,Arue,{'d': 1},{},{},quand,Luglon,{'d': 1},{},{},,,,,
quan,Solférino,quand,Luglon,{'d': 1},{},{},quand,Lestiac-sur-Garonne,{'d': 1},{},{},can,Trensacq,{},{'u': 1},"{('q', 'c'): 1}"
can,Trensacq,quan,Solférino,{'q': 1},{},"{('c', 'u'): 1}",quan,Lanneplaà,{'q': 1},{},"{('c', 'u'): 1}",can,Sabres-bis,{},{},{}
can,Barthes,can,Biaudos,{},{},{},quand,Tarnos,"{'q': 1, 'd': 1}",{},"{('c', 'u'): 1}",quan,Biarrotte,{'q': 1},{},"{('c', 'u'): 1}"
quan,Biarrotte,can,Barthes,{},{'u': 1},"{('q', 'c'): 1}",quan,Sault-de-Navailles,{},{},{},,,,,
can,Biaudos,quan̈,Loupiac,"{'q': 1, '̈': 1}",{},"{('c', 'u'): 1}",can,Barthes,{},{},{},,,,,
quand,Ondres,quand,Malaussanne,{},{},{},cann,Arance,{},{'u': 1},"{('q', 'c'): 1, ('d', 'n'): 1}",,,,,
quand,Saint-André-de-Seignanx,can,Mazerolles,{},"{'u': 1, 'd': 1}","{('q', 'c'): 1}",can,Mourède,{},"{'u': 1, 'd': 1}","{('q', 'c'): 1}",,,,,
quon,Saint-Barthélemy,can,Monclar,{},{'o': 1},"{('q', 'c'): 1, ('u', 'a'): 1}",quon,Saint-Laurent-de-Gosse,{},{},{},quand,Biron,{'d': 1},{},"{('o', 'a'): 1}"
quon,Saint-Laurent-de-Gosse,quon,Saint-Barthélemy,{},{},{},quouan,La Teste-de-Buch-ter,"{'u': 1, 'a': 1}",{},{},quan,Saint-Martin-de-Seignanx-bis,{},{},"{('o', 'a'): 1}"
quan,Saint-Martin-de-Seignanx-bis,quand,Lagor,{'d': 1},{},{},quant,Bésingrand,{'t': 1},{},{},quon,Saint-Laurent-de-Gosse,{},{},"{('a', 'o'): 1}"
